customer_id,first_name,last_name,age,gender,nationality,purchase_channel,payment_methods,signup_date,customer_first_touch,is_member
CUST-908EE,Jacqueline,Day,37,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-16,Walk-in,False
CUST-FBCE0,Allison,Ford,28,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-16,Walk-in,False
CUST-35BBF,Willie,Taylor,46,Male,Lao,Online/Website,Credit Card,2022-08-16,Instagram,True
CUST-04272,Amber,Juarez,64,Male,Other,Pakse-Shop,Mobile Banking,2022-08-16,Walk-in,True
CUST-8F917,Kimberly,Waller,39,Male,Lao,Online/Website,Mobile Banking,2022-08-16,Tiktok,True
CUST-10739,Michael,Vaughan,28,Male,Lao,Savanhnaket-Shop,Credit Card,2022-08-16,Walk-in,False
CUST-56A09,Stacy,Williams,55,Male,Lao,Online/Website,Mobile Banking,2022-08-16,Facebook,False
CUST-B4997,Eric,Hopkins,49,Female,Lao,Savanhnaket-Shop,Cash,2022-08-16,Walk-in,False
CUST-D23DD,Robert,Hernandez,61,Female,Thai,Online/Website,Credit Card,2022-08-16,Tiktok,True
CUST-4E39B,Jeremy,Hall,23,Female,Other,Vientiane-Shop,Credit Card,2022-08-16,Walk-in,False
CUST-4861C,Traci,Cole,35,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-16,Walk-in,True
CUST-1B1E7,Christopher,Francis,21,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-08-16,Walk-in,False
CUST-5FFBE,Michael,Good,20,Male,Thai,Luangprabang-Shop,Mobile Banking,2022-08-16,Walk-in,False
CUST-5A40D,Paul,Sullivan,29,Male,Lao,Pakse-Shop,Credit Card,2022-08-16,Walk-in,True
CUST-877DB,Evelyn,Hodge,65,Female,Lao,Vangvieng-Shop,Credit Card,2022-08-17,Walk-in,True
CUST-A17F0,Joel,Lewis,18,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-17,Walk-in,True
CUST-6ADC3,Phillip,Campos,32,Female,Lao,Luangprabang-Shop,Credit Card,2022-08-17,Walk-in,True
CUST-FCABD,David,Oconnor,39,Male,Lao,Pakse-Shop,Credit Card,2022-08-17,Walk-in,False
CUST-1A2F6,Jerry,Baker,53,Female,Lao,Vientiane-Shop,Credit Card,2022-08-17,Walk-in,False
CUST-61BBD,Olivia,Bennett,59,Female,Lao,Luangprabang-Shop,Cash,2022-08-17,Walk-in,False
CUST-F985D,Christina,Drake,46,Male,Lao,Online/Website,Mobile Banking,2022-08-17,Instagram,False
CUST-06386,Joshua,Blake,43,Male,Thai,Online/Website,Mobile Banking,2022-08-17,Tiktok,False
CUST-FA681,Mark,Sanchez,52,Female,Thai,Online/Website,Mobile Banking,2022-08-17,Instagram,False
CUST-F97DF,Debra,Young,43,Female,Lao,Online/Website,Credit Card,2022-08-17,Tiktok,True
CUST-1AD19,Mark,Rivera,43,Male,Lao,Savanhnaket-Shop,Cash,2022-08-17,Walk-in,False
CUST-0BAB0,Sarah,Marquez,28,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-17,Walk-in,False
CUST-1D00A,Thomas,Anderson,65,Male,Other,Vangvieng-Shop,Mobile Banking,2022-08-18,Walk-in,False
CUST-FAF25,John,Jones,39,Male,Thai,Vientiane-Shop,Credit Card,2022-08-18,Walk-in,True
CUST-A3099,Cynthia,Williams,33,Female,Lao,Online/Website,Mobile Banking,2022-08-18,Influencer_Ref,True
CUST-5D87C,Lauren,Thomas,39,Female,Chinese,Vientiane-Shop,Mobile Banking,2022-08-18,Walk-in,False
CUST-70B70,David,Johnson,23,Female,Chinese,Luangprabang-Shop,Credit Card,2022-08-18,Walk-in,False
CUST-E11AD,Wendy,Blankenship,36,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-18,Walk-in,True
CUST-0038F,Jason,Wilson,28,Male,Other,Savanhnaket-Shop,Credit Card,2022-08-18,Walk-in,False
CUST-889A5,Victoria,Pacheco,43,Male,Lao,Online/Website,Mobile Banking,2022-08-18,Tiktok,False
CUST-754E5,Lisa,Bailey,65,Female,Lao,Pakse-Shop,Mobile Banking,2022-08-18,Walk-in,True
CUST-DF2B0,Omar,Mathis,50,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-19,Walk-in,False
CUST-3A6AD,Taylor,Hughes,53,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-19,Walk-in,True
CUST-5DEDF,Ashley,Morse,55,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-19,Walk-in,False
CUST-FA6AA,Cindy,Rasmussen,54,Female,Thai,Pakse-Shop,Credit Card,2022-08-19,Walk-in,False
CUST-121A7,John,Miller,46,Male,Thai,Online/Website,Credit Card,2022-08-19,Tiktok,True
CUST-6D0BA,Edgar,Castro,43,Male,Thai,Luangprabang-Shop,Credit Card,2022-08-19,Walk-in,False
CUST-51007,Justin,Mann,39,Female,Thai,Online/Website,Credit Card,2022-08-19,Influencer_Ref,True
CUST-C0EC0,Heather,Morgan,65,Female,American,Luangprabang-Shop,Mobile Banking,2022-08-19,Walk-in,False
CUST-9C7C2,Joseph,Andrews,58,Female,Lao,Vientiane-Shop,Credit Card,2022-08-20,Walk-in,False
CUST-2D0E7,Tyrone,Griffin,45,Male,Lao,Online/Website,Mobile Banking,2022-08-20,Instagram,True
CUST-5DF07,Taylor,Walsh,24,Female,Lao,Online/Website,Mobile Banking,2022-08-20,Influencer_Ref,True
CUST-63743,Melissa,Sanders,55,Male,Thai,Vientiane-Shop,Mobile Banking,2022-08-20,Walk-in,False
CUST-216DF,Cassandra,Olson,51,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-20,Walk-in,True
CUST-915B5,Darrell,Mcclure,33,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-08-20,Walk-in,False
CUST-21510,Megan,Henry,56,Female,Thai,Vientiane-Shop,Credit Card,2022-08-20,Walk-in,True
CUST-BA5E6,Patrick,Walker,29,Male,Lao,Savanhnaket-Shop,Cash,2022-08-20,Walk-in,False
CUST-3F49E,Austin,Murray,35,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-20,Walk-in,False
CUST-7A00F,Laura,Cox,33,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-20,Walk-in,True
CUST-E2289,Jose,Williams,61,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-20,Walk-in,False
CUST-C64F0,Monica,Pena,22,Male,Chinese,Vangvieng-Shop,Credit Card,2022-08-20,Walk-in,True
CUST-137EC,Lauren,Benson,19,Female,Lao,Vientiane-Shop,Credit Card,2022-08-20,Walk-in,False
CUST-AADE2,Allison,Allen,42,Female,Thai,Online/Website,Mobile Banking,2022-08-20,Tiktok,False
CUST-86EAE,Tiffany,Shah,28,Male,Chinese,Vientiane-Shop,Mobile Banking,2022-08-21,Walk-in,True
CUST-572A4,John,Fischer,63,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-21,Walk-in,False
CUST-78550,James,Johnson,62,Female,Lao,Pakse-Shop,Cash,2022-08-21,Walk-in,True
CUST-6D063,Norman,Miller,48,Male,Lao,Pakse-Shop,Cash,2022-08-21,Walk-in,True
CUST-2A58C,Amy,Smith,63,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-08-21,Walk-in,False
CUST-B4A33,Kathleen,Willis,20,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-21,Walk-in,True
CUST-32CD7,Donald,Hoffman,61,Female,Lao,Savanhnaket-Shop,Cash,2022-08-21,Walk-in,True
CUST-7D300,Cynthia,Welch,57,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-21,Walk-in,True
CUST-6231A,Susan,Nguyen,55,Female,Lao,Online/Website,Mobile Banking,2022-08-21,Influencer_Ref,False
CUST-41CEE,Sara,Moreno,30,Female,Thai,Online/Website,Mobile Banking,2022-08-21,Influencer_Ref,False
CUST-614E4,Lori,Stanton,61,Male,Lao,Online/Website,Credit Card,2022-08-21,Influencer_Ref,False
CUST-3ED71,Caroline,Lewis,65,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-08-21,Walk-in,True
CUST-60831,Christopher,Holt,62,Female,Other,Savanhnaket-Shop,Credit Card,2022-08-21,Walk-in,False
CUST-63A4E,Daniel,Garcia,37,Male,Chinese,Luangprabang-Shop,Mobile Banking,2022-08-21,Walk-in,False
CUST-F41FC,Abigail,Wiley,46,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-21,Walk-in,True
CUST-0A830,John,Alexander,18,Male,Thai,Pakse-Shop,Cash,2022-08-22,Walk-in,False
CUST-528A5,Angela,Rosales,25,Male,Lao,Online/Website,Mobile Banking,2022-08-22,Influencer_Ref,True
CUST-44E33,John,Reilly,39,Female,Lao,Vangvieng-Shop,Credit Card,2022-08-22,Walk-in,False
CUST-9DF11,Diana,Dean,39,Male,Chinese,Online/Website,Mobile Banking,2022-08-22,Influencer_Ref,False
CUST-AC854,Tonya,Bailey,32,Female,Thai,Vangvieng-Shop,Credit Card,2022-08-22,Walk-in,False
CUST-2EE20,Michelle,Lutz,50,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-22,Walk-in,False
CUST-B96AA,Tiffany,Kelly,18,Female,Lao,Luangprabang-Shop,Credit Card,2022-08-22,Walk-in,True
CUST-B27CB,Patricia,Thomas,65,Female,Other,Luangprabang-Shop,Credit Card,2022-08-22,Walk-in,True
CUST-2AD26,Carla,Hart,28,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-22,Walk-in,True
CUST-3DA81,Yolanda,Harrison,52,Male,Lao,Vientiane-Shop,Credit Card,2022-08-22,Walk-in,True
CUST-C8D1A,Patricia,Sullivan,30,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-22,Walk-in,True
CUST-E4CE5,Robert,Cain,30,Female,Thai,Savanhnaket-Shop,Mobile Banking,2022-08-22,Walk-in,False
CUST-BB4F0,Sarah,Murphy,23,Female,Lao,Online/Website,Mobile Banking,2022-08-22,Tiktok,True
CUST-E2B2A,Rachel,Fritz,47,Male,Lao,Savanhnaket-Shop,Cash,2022-08-23,Walk-in,True
CUST-F0E59,Linda,Swanson,62,Female,Lao,Luangprabang-Shop,Cash,2022-08-23,Walk-in,True
CUST-E2E9E,Phillip,Hughes,46,Female,Lao,Luangprabang-Shop,Cash,2022-08-23,Walk-in,False
CUST-E3A01,Noah,Santiago,34,Male,Lao,Vientiane-Shop,Credit Card,2022-08-23,Walk-in,False
CUST-F3B45,John,Mcguire,29,Female,Thai,Online/Website,Mobile Banking,2022-08-23,Influencer_Ref,True
CUST-A774B,David,Miller,19,Female,Lao,Luangprabang-Shop,Credit Card,2022-08-23,Walk-in,True
CUST-EF02F,Pam,Wiggins,21,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-23,Walk-in,True
CUST-294DE,Joseph,Hall,49,Female,Chinese,Vientiane-Shop,Mobile Banking,2022-08-23,Walk-in,True
CUST-10867,Matthew,Shelton,49,Male,Lao,Luangprabang-Shop,Cash,2022-08-23,Walk-in,False
CUST-B548E,Shelby,Evans,19,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-23,Walk-in,True
CUST-83D4B,Alejandro,Maldonado,38,Female,Thai,Online/Website,Credit Card,2022-08-23,Influencer_Ref,True
CUST-0C13D,Justin,Allen,22,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-23,Walk-in,True
CUST-01E09,Jennifer,Roberson,19,Male,Lao,Pakse-Shop,Credit Card,2022-08-24,Walk-in,False
CUST-E93DE,Heidi,Joyce,30,Female,Lao,Online/Website,Credit Card,2022-08-24,Instagram,True
CUST-A3FBA,Thomas,Campbell,46,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-796C8,Lisa,Dunn,38,Male,Lao,Pakse-Shop,Credit Card,2022-08-24,Walk-in,False
CUST-C8051,Thomas,Banks,18,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-FC786,Travis,Shea,55,Female,Other,Pakse-Shop,Credit Card,2022-08-24,Walk-in,False
CUST-94089,Holly,Valdez,42,Female,Other,Vientiane-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-C3E92,Mark,Santiago,45,Male,Other,Luangprabang-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-09B4F,Emily,King,45,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-BA4DE,Lori,Terry,32,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-B4B10,Lee,Powell,36,Male,Lao,Online/Website,Mobile Banking,2022-08-24,Influencer_Ref,False
CUST-5C7A6,Joel,Olson,53,Female,Thai,Online/Website,Mobile Banking,2022-08-24,Tiktok,True
CUST-A60C9,Reginald,Powell,62,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-24,Walk-in,False
CUST-35FF7,Andrew,Stanton,56,Male,Other,Luangprabang-Shop,Credit Card,2022-08-24,Walk-in,True
CUST-BB379,Duane,Ruiz,41,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-24,Walk-in,False
CUST-06E68,Steven,Jones,60,Male,Chinese,Luangprabang-Shop,Cash,2022-08-24,Walk-in,False
CUST-E5588,Jeffrey,Simmons,46,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-08-24,Walk-in,True
CUST-09A61,James,Wall,64,Female,Lao,Online/Website,Credit Card,2022-08-24,Tiktok,True
CUST-E52BA,Grant,Townsend,35,Male,Thai,Pakse-Shop,Mobile Banking,2022-08-25,Walk-in,True
CUST-D3490,Rebecca,Murphy,33,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-08-25,Walk-in,True
CUST-2B2B3,Corey,Grimes,19,Female,Lao,Luangprabang-Shop,Cash,2022-08-25,Walk-in,True
CUST-3FE92,Patrick,Smith,28,Female,Other,Luangprabang-Shop,Credit Card,2022-08-25,Walk-in,False
CUST-917DF,Elizabeth,Stafford,22,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-25,Walk-in,False
CUST-5F187,Michael,Rose,50,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-25,Walk-in,True
CUST-5A7E2,Dylan,Alvarado,51,Female,Chinese,Luangprabang-Shop,Mobile Banking,2022-08-25,Walk-in,False
CUST-721C4,Christopher,Stewart,43,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-08-25,Walk-in,False
CUST-CD24A,Antonio,Riley,64,Female,Lao,Vientiane-Shop,Cash,2022-08-25,Walk-in,False
CUST-2B3E9,Tasha,Aguilar,26,Male,Lao,Online/Website,Credit Card,2022-08-25,Instagram,True
CUST-00AC2,Jermaine,Smith,29,Female,Thai,Savanhnaket-Shop,Credit Card,2022-08-25,Walk-in,True
CUST-B9500,Jaclyn,White,31,Female,Lao,Online/Website,Credit Card,2022-08-25,Facebook,False
CUST-61520,Amber,Lin,30,Male,Lao,Pakse-Shop,Mobile Banking,2022-08-25,Walk-in,True
CUST-7CB43,Catherine,Gates,54,Male,Thai,Vangvieng-Shop,Cash,2022-08-26,Walk-in,False
CUST-91482,Robin,Ramirez,33,Male,American,Savanhnaket-Shop,Credit Card,2022-08-26,Walk-in,True
CUST-E25E5,Collin,Chase,57,Male,Thai,Vangvieng-Shop,Mobile Banking,2022-08-26,Walk-in,True
CUST-7E898,Aaron,Hernandez,18,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-26,Walk-in,False
CUST-2A29D,Brandon,Mason,21,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-26,Walk-in,False
CUST-FF819,Alan,Owens,61,Female,Thai,Online/Website,Credit Card,2022-08-26,Influencer_Ref,False
CUST-4C817,Miguel,Schneider,36,Female,Lao,Pakse-Shop,Mobile Banking,2022-08-26,Walk-in,True
CUST-80C27,Richard,Gray,60,Male,Lao,Pakse-Shop,Credit Card,2022-08-26,Walk-in,False
CUST-8DCE1,Alexander,Burgess,27,Male,Lao,Online/Website,Mobile Banking,2022-08-26,Tiktok,False
CUST-45C2F,Matthew,Lewis,50,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-26,Walk-in,False
CUST-708CD,Angelica,Smith,33,Male,Lao,Vientiane-Shop,Cash,2022-08-26,Walk-in,False
CUST-EB779,Deborah,Camacho,49,Female,Lao,Vientiane-Shop,Cash,2022-08-26,Walk-in,False
CUST-20049,Lucas,Hudson,57,Male,Lao,Online/Website,Credit Card,2022-08-26,Facebook,False
CUST-07593,Linda,Johnson,32,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-27,Walk-in,False
CUST-3117E,Heather,Wilcox,52,Male,Other,Vientiane-Shop,Credit Card,2022-08-27,Walk-in,True
CUST-F99D3,Jennifer,Brown,46,Male,American,Online/Website,Credit Card,2022-08-27,Tiktok,False
CUST-F7D85,Randy,Fox,35,Female,Lao,Vangvieng-Shop,Credit Card,2022-08-27,Walk-in,True
CUST-55868,Jeffrey,Mendez,44,Female,Thai,Pakse-Shop,Mobile Banking,2022-08-27,Walk-in,True
CUST-B5165,Jennifer,Wright,18,Male,Thai,Online/Website,Mobile Banking,2022-08-27,Influencer_Ref,False
CUST-09E56,Ashley,Cox,42,Female,Lao,Savanhnaket-Shop,Cash,2022-08-27,Walk-in,False
CUST-67F90,Jamie,Lynch,58,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-27,Walk-in,True
CUST-6D4BF,Paul,Norris,32,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-27,Walk-in,False
CUST-18619,Melissa,Lin,43,Female,Lao,Pakse-Shop,Mobile Banking,2022-08-27,Walk-in,False
CUST-77B88,Timothy,Walsh,61,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-27,Walk-in,True
CUST-8A391,Brian,Roberson,54,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-27,Walk-in,True
CUST-EF658,Monica,Martinez,53,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-28,Walk-in,False
CUST-D78F5,Nancy,Fitzgerald,37,Female,Lao,Savanhnaket-Shop,Credit Card,2022-08-28,Walk-in,True
CUST-C8862,Colton,Baker,39,Male,Lao,Luangprabang-Shop,Cash,2022-08-28,Walk-in,True
CUST-A5DF7,Robert,Johnson,60,Male,Lao,Vientiane-Shop,Cash,2022-08-28,Walk-in,False
CUST-2BE1A,Zachary,French,34,Female,Lao,Vientiane-Shop,Mobile Banking,2022-08-28,Walk-in,False
CUST-837AF,Paul,Hill,19,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-08-28,Walk-in,False
CUST-E22AE,Angela,Barry,21,Male,Lao,Savanhnaket-Shop,Credit Card,2022-08-28,Walk-in,True
CUST-52BC8,Melissa,Orr,54,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-28,Walk-in,True
CUST-56E82,Catherine,Moore,23,Male,Lao,Savanhnaket-Shop,Credit Card,2022-08-28,Walk-in,False
CUST-1DA61,Bernard,Lewis,62,Male,Lao,Luangprabang-Shop,Cash,2022-08-28,Walk-in,True
CUST-408FB,Ronald,Patel,29,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-28,Walk-in,False
CUST-86C3A,Dillon,Rodriguez,32,Female,Lao,Luangprabang-Shop,Credit Card,2022-08-28,Walk-in,True
CUST-5FCCB,Cindy,Mitchell,33,Female,Lao,Pakse-Shop,Mobile Banking,2022-08-28,Walk-in,True
CUST-6CF7B,Robert,Gonzalez,56,Male,Lao,Pakse-Shop,Cash,2022-08-28,Walk-in,True
CUST-979A1,Christopher,Peters,45,Female,Thai,Luangprabang-Shop,Cash,2022-08-28,Walk-in,False
CUST-CBE5F,Daniel,Miller,35,Male,Lao,Luangprabang-Shop,Credit Card,2022-08-28,Walk-in,False
CUST-BE497,Steven,Casey,31,Female,Lao,Pakse-Shop,Cash,2022-08-28,Walk-in,False
CUST-81413,Sandra,Rice,18,Male,Thai,Pakse-Shop,Mobile Banking,2022-08-28,Walk-in,False
CUST-10F91,Jennifer,Reyes,51,Male,Lao,Online/Website,Mobile Banking,2022-08-29,Tiktok,False
CUST-DEECC,William,Meadows,27,Female,Chinese,Pakse-Shop,Cash,2022-08-29,Walk-in,True
CUST-3E848,Thomas,Pruitt,62,Female,Thai,Luangprabang-Shop,Credit Card,2022-08-29,Walk-in,True
CUST-9FDD6,Jennifer,Brown,50,Male,Thai,Pakse-Shop,Mobile Banking,2022-08-29,Walk-in,False
CUST-F3BD7,Carl,Soto,25,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-29,Walk-in,True
CUST-3B074,Erica,Villegas,35,Female,Lao,Luangprabang-Shop,Cash,2022-08-29,Walk-in,True
CUST-16C87,Cheyenne,Baker,38,Male,Lao,Pakse-Shop,Credit Card,2022-08-29,Walk-in,True
CUST-1F5DE,Ronnie,Martinez,34,Male,Chinese,Luangprabang-Shop,Credit Card,2022-08-29,Walk-in,True
CUST-3D096,Logan,Moss,46,Male,Lao,Online/Website,Mobile Banking,2022-08-29,Influencer_Ref,True
CUST-36CB0,Allison,Yang,63,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-29,Walk-in,True
CUST-270B1,Isaac,Cox,24,Male,Lao,Pakse-Shop,Credit Card,2022-08-29,Walk-in,True
CUST-4F312,Shelia,Fitzgerald,18,Female,Lao,Online/Website,Mobile Banking,2022-08-29,Facebook,False
CUST-F0812,Ricky,Tucker,37,Female,Other,Vientiane-Shop,Credit Card,2022-08-29,Walk-in,False
CUST-5C4C7,Justin,Sandoval,43,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-08-29,Walk-in,True
CUST-2EFD4,Heather,Wright,52,Female,Lao,Online/Website,Mobile Banking,2022-08-30,Tiktok,True
CUST-4215A,Melissa,Mora,56,Male,Other,Vientiane-Shop,Cash,2022-08-30,Walk-in,False
CUST-28DAC,Mark,Hernandez,52,Male,Lao,Vientiane-Shop,Credit Card,2022-08-30,Walk-in,True
CUST-5F709,Elizabeth,King,65,Male,Other,Pakse-Shop,Cash,2022-08-30,Walk-in,False
CUST-81A8A,Derrick,Phillips,33,Male,Thai,Vangvieng-Shop,Mobile Banking,2022-08-30,Walk-in,False
CUST-BA660,Christopher,Daniels,52,Male,Lao,Online/Website,Credit Card,2022-08-30,Influencer_Ref,False
CUST-07EF8,Gregory,Moore,32,Male,American,Pakse-Shop,Mobile Banking,2022-08-30,Walk-in,False
CUST-9B979,Jeffrey,Cherry,42,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-30,Walk-in,True
CUST-6D9E4,Julie,Johnson,55,Male,Thai,Pakse-Shop,Credit Card,2022-08-30,Walk-in,True
CUST-68F4F,Ryan,Chapman,48,Male,Thai,Vientiane-Shop,Credit Card,2022-08-30,Walk-in,False
CUST-240E1,Jackie,Wheeler,18,Male,American,Vientiane-Shop,Credit Card,2022-08-30,Walk-in,True
CUST-7E589,Dana,Ramirez,35,Female,Lao,Vientiane-Shop,Credit Card,2022-08-30,Walk-in,False
CUST-6B9EB,Miguel,Potts,56,Male,Lao,Vientiane-Shop,Cash,2022-08-30,Walk-in,True
CUST-D74E2,Jennifer,Mora,49,Female,Lao,Online/Website,Mobile Banking,2022-08-30,Facebook,True
CUST-95182,Jessica,Ramos,41,Male,Thai,Pakse-Shop,Credit Card,2022-08-30,Walk-in,False
CUST-9735E,James,Arnold,38,Female,Chinese,Luangprabang-Shop,Credit Card,2022-08-30,Walk-in,True
CUST-79BE7,Michael,Craig,24,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-08-31,Walk-in,True
CUST-B863D,Jacob,Garcia,30,Female,Lao,Vientiane-Shop,Cash,2022-08-31,Walk-in,True
CUST-A5233,Laurie,Johnson,43,Male,Lao,Vientiane-Shop,Mobile Banking,2022-08-31,Walk-in,True
CUST-EF525,Mary,Richardson,62,Female,Thai,Pakse-Shop,Cash,2022-08-31,Walk-in,True
CUST-D285E,Jeffrey,Warner,46,Female,Thai,Pakse-Shop,Mobile Banking,2022-08-31,Walk-in,True
CUST-EBC05,Lori,Richardson,27,Female,Thai,Vientiane-Shop,Mobile Banking,2022-08-31,Walk-in,True
CUST-F0C07,Kelsey,Mercado,58,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-31,Walk-in,False
CUST-64EC0,Derek,Snyder,23,Male,Lao,Vientiane-Shop,Credit Card,2022-08-31,Walk-in,True
CUST-966DF,Kevin,Neal,20,Female,Thai,Luangprabang-Shop,Credit Card,2022-08-31,Walk-in,True
CUST-C48B5,John,Morris,61,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-08-31,Walk-in,True
CUST-6871B,Jennifer,Oneal,32,Male,Thai,Vientiane-Shop,Cash,2022-08-31,Walk-in,True
CUST-47560,Dana,Rios,40,Male,Other,Online/Website,Mobile Banking,2022-08-31,Tiktok,False
CUST-57845,Hailey,Shaffer,23,Female,Lao,Vientiane-Shop,Mobile Banking,2022-09-01,Walk-in,False
CUST-861B1,Tami,Todd,26,Male,Thai,Online/Website,Mobile Banking,2022-09-01,Instagram,False
CUST-BBD42,Anthony,Allen,44,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-09-01,Walk-in,True
CUST-C9BB3,Mary,Brooks,32,Male,Other,Online/Website,Mobile Banking,2022-09-01,Facebook,False
CUST-E0E80,Marc,Kemp,61,Female,Lao,Vientiane-Shop,Mobile Banking,2022-09-01,Walk-in,False
CUST-C79B7,Kim,Esparza,41,Female,Lao,Online/Website,Mobile Banking,2022-09-01,Facebook,True
CUST-A5271,Sandra,Brown,21,Female,Lao,Vientiane-Shop,Cash,2022-09-01,Walk-in,False
CUST-71132,Mary,Hernandez,23,Male,Lao,Pakse-Shop,Credit Card,2022-09-01,Walk-in,False
CUST-C474F,Mark,Wright,36,Male,Lao,Online/Website,Mobile Banking,2022-09-01,Instagram,True
CUST-DF33D,Michelle,Knox,20,Male,Lao,Pakse-Shop,Mobile Banking,2022-09-01,Walk-in,True
CUST-B8380,Thomas,Golden,23,Male,Other,Savanhnaket-Shop,Mobile Banking,2022-09-01,Walk-in,False
CUST-E9DB5,Jamie,Brewer,32,Female,Lao,Vientiane-Shop,Credit Card,2022-09-01,Walk-in,False
CUST-639F3,Spencer,Atkinson,46,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-09-01,Walk-in,True
CUST-26266,Joshua,Sampson,46,Male,American,Pakse-Shop,Credit Card,2022-09-01,Walk-in,True
CUST-A3181,Madeline,Winters,51,Female,Thai,Vientiane-Shop,Credit Card,2022-09-01,Walk-in,True
CUST-EEC16,Oscar,Ramirez,42,Female,Thai,Savanhnaket-Shop,Cash,2022-09-02,Walk-in,True
CUST-54371,Derek,Knight,24,Male,Lao,Vientiane-Shop,Credit Card,2022-09-02,Walk-in,False
CUST-D89FF,Peggy,Dillon,18,Female,Thai,Luangprabang-Shop,Credit Card,2022-09-02,Walk-in,False
CUST-A65AB,Bradley,Fernandez,23,Female,Other,Online/Website,Mobile Banking,2022-09-02,Influencer_Ref,False
CUST-4B190,Dylan,Yates,53,Male,Lao,Online/Website,Credit Card,2022-09-02,Tiktok,True
CUST-6F266,Tammy,Hughes,61,Male,Lao,Luangprabang-Shop,Credit Card,2022-09-02,Walk-in,True
CUST-84D39,Laura,Burch,34,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-09-02,Walk-in,True
CUST-178F8,Carlos,Gonzalez,39,Female,Lao,Pakse-Shop,Mobile Banking,2022-09-02,Walk-in,False
CUST-19B45,Michael,Garcia,25,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-09-02,Walk-in,True
CUST-FD3EF,Christopher,Fernandez,57,Male,Lao,Pakse-Shop,Credit Card,2022-09-02,Walk-in,True
CUST-ECCDC,Vicki,Harrington,37,Male,Lao,Vientiane-Shop,Credit Card,2022-09-02,Walk-in,True
